Amil_Amillepora25144-RA	XP_029202666.2	XM_029346833.2	uncharacterized_protein_LOC114966845
Amil_Amillepora25156-RA	XP_044164072.1	XM_044308137.1	uncharacterized_protein_LOC122948351
Amil_Amillepora25157-RA	XP_044164074.1	XM_044308139.1	uncharacterized_protein_LOC122948353
Amil_Amillepora25160-RA	XP_044164252.1	XM_044308317.1	thioredoxin_domain-containing_protein_3_homolog_isoform_X1
Amil_Amillepora25161-RA	XP_029202672.2	XM_029346839.2	alsin-like
Amil_Amillepora25164-RA	XP_044164069.1	XM_044308134.1	dynein_axonemal_heavy_chain_7-like
Amil_Amillepora25171-RA	XP_044164261.1	XM_044308326.1	acyl-CoA_dehydrogenase_family_member_11-like
Amil_Amillepora25173-RA	XP_029202685.2	XM_029346852.2	acyl-CoA_dehydrogenase_family_member_11-like
Amil_Amillepora25174-RA	XP_029202654.1	XM_029346821.2	AP-2_complex_subunit_sigma
Amil_Amillepora25180-RA	XP_044164060.1	XM_044308125.1	dynein_axonemal_heavy_chain_7-like
Amil_Amillepora25181-RA	XP_044164275.1	XM_044308340.1	alsin-like
Amil_Amillepora25183-RA	XP_029202673.2	XM_029346840.2	thioredoxin_domain-containing_protein_3_homolog_isoform_X1
Amil_Amillepora25185-RA	XP_029202675.1	XM_029346842.2	probable_Bax_inhibitor_1
Amil_Amillepora25186-RA	XP_029202676.2	XM_029346843.2	uncharacterized_protein_LOC114966858
Amil_Amillepora25188-RA	XP_029202684.1	XM_029346851.2	uncharacterized_protein_LOC114966865
Amil_Amillepora25190-RA	XP_029202680.1	XM_029346847.2	eukaryotic_translation_initiation_factor_1-like
Amil_Amillepora25194-RA	XP_044164513.1	XM_044308578.1	leucine-rich_repeat-containing_protein_47-like
Amil_Amillepora25196-RA	XP_044164329.1	XM_044308394.1	guanylate_kinase-like
Amil_Amillepora25198-RA	XP_029202668.1	XM_029346835.2	myosin-2_essential_light_chain-like
Amil_Amillepora25199-RA	XP_029202664.2	XM_029346831.2	tricalbin-1-like
Amil_Amillepora25202-RA	XP_044164331.1	XM_044308396.1	uncharacterized_protein_LOC122948472
Amil_Amillepora25203-RA	XP_044164330.1	XM_044308395.1	threonine_synthase-like_2
Amil_Amillepora25204-RA	XP_029202657.2	XM_029346824.2	uncharacterized_protein_LOC114966840
Amil_Amillepora25209-RA	XP_029208275.2	XM_029352442.2	dolichyl_pyrophosphate_Man9GlcNAc2_alpha-1,3-glucosyltransferase-like_isoform_X1
Amil_Amillepora25214-RA	XP_044164549.1	XM_044308614.1	uncharacterized_protein_LOC114968405_isoform_X1
Amil_Amillepora25215-RA	XP_044164554.1	XM_044308619.1	uncharacterized_protein_LOC122948609_isoform_X1
Amil_Amillepora25216-RA	XP_029204370.2	XM_029348537.2	5-3_exonuclease_PLD3-like
Amil_Amillepora25217-RA	XP_044164546.1	XM_044308611.1	trichohyalin-like_isoform_X1
Amil_Amillepora25218-RA	XP_029204377.2	XM_029348544.2	growth_arrest_and_DNA_damage-inducible_protein_GADD45_alpha-like
Amil_Amillepora25220-RA	XP_029204382.2	XM_029348549.2	uncharacterized_protein_LOC114968399
Amil_Amillepora25222-RA	XP_029204372.2	XM_029348539.2	cyclin-G-associated_kinase-like
Amil_Amillepora25223-RA	XP_044164419.1	XM_044308484.1	uncharacterized_protein_LOC114972471
Amil_Amillepora25224-RA	XP_044164421.1	XM_044308486.1	uncharacterized_protein_LOC122948531
Amil_Amillepora25225-RA	XP_029204385.2	XM_029348552.2	inactive_tyrosine-protein_kinase_transmembrane_receptor_ROR1-like_isoform_X2
Amil_Amillepora25229-RA	XP_029204346.2	XM_029348513.2	uncharacterized_protein_LOC114968380_isoform_X1
Amil_Amillepora25230-RA	XP_044164292.1	XM_044308357.1	uncharacterized_protein_LOC122947075
Amil_Amillepora25231-RA	XP_044164297.1	XM_044308362.1	uncharacterized_protein_LOC114968381_isoform_X1
Amil_Amillepora25237-RA	XP_044163772.1	XM_044307837.1	uncharacterized_protein_LOC114968389_isoform_X1
Amil_Amillepora25239-RA	XP_029204361.2	XM_029348528.2	forkhead_box_protein_D2-like
Amil_Amillepora25241-RA	XP_029204360.2	XM_029348527.2	uncharacterized_protein_LOC114968384_isoform_X1
Amil_Amillepora25245-RA	XP_029213042.2	XM_029357209.2	LOW_QUALITY_PROTEIN_uncharacterized_protein_LOC114976711
Amil_Amillepora25248-RA	XP_044164423.1	XM_044308488.1	LOW_QUALITY_PROTEIN_uncharacterized_protein_LOC114976718
Amil_Amillepora25249-RA	XP_029213050.2	XM_029357217.2	ribosome_production_factor_1-like
Amil_Amillepora25250-RA	XP_029213045.2	XM_029357212.2	aldo-keto_reductase_family_1_member_A1-like
Amil_Amillepora25252-RA	XP_029213064.2	XM_029357231.2	potassium_channel_subfamily_K_member_15-like
Amil_Amillepora25254-RA	XP_029208270.2	XM_029352437.2	DNA-binding_protein_RFX2-like_isoform_X1
Amil_Amillepora25255-RA	XP_044164200.1	XM_044308265.1	uncharacterized_protein_LOC114971882
Amil_Amillepora25256-RA	XP_044164001.1	XM_044308066.1	LOW_QUALITY_PROTEIN_uncharacterized_protein_LOC114961318
Amil_Amillepora25258-RA	XP_044163995.1	XM_044308060.1	uncharacterized_protein_LOC114961314_isoform_X1
Amil_Amillepora25269-RA	XP_029195847.2	XM_029340014.2	creatine_kinase_B-type-like
Amil_Amillepora25270-RA	XP_029195824.1	XM_029339991.2	creatine_kinase_B-type-like
Amil_Amillepora25272-RA	XP_029195823.2	XM_029339990.2	ER_membrane_protein_complex_subunit_1-like
Amil_Amillepora25275-RA	XP_029195839.2	XM_029340006.2	LOW_QUALITY_PROTEIN_uncharacterized_protein_LOC114961346
Amil_Amillepora25277-RA	XP_029195796.2	XM_029339963.2	serine_palmitoyltransferase_1-like
Amil_Amillepora25278-RA	XP_029195799.2	XM_029339966.2	histone_H1-delta-like
Amil_Amillepora25279-RA	XP_029195798.2	XM_029339965.2	uncharacterized_protein_LOC114961310
Amil_Amillepora25280-RA	XP_029195797.2	XM_029339964.2	phosphoglycerate_kinase_1-like
Amil_Amillepora25284-RA	XP_044164572.1	XM_044308637.1	exosome_RNA_helicase_MTR4-like
Amil_Amillepora25285-RA	XP_044164575.1	XM_044308640.1	fap1_adhesin-like
Amil_Amillepora25286-RA	XP_044164579.1	XM_044308644.1	uncharacterized_protein_LOC122948622
Amil_Amillepora25287-RA	XP_044164576.1	XM_044308641.1	fap1_adhesin-like
Amil_Amillepora25288-RA	XP_044164573.1	XM_044308638.1	fap1_adhesin-like
Amil_Amillepora25291-RA	XP_029195827.2	XM_029339994.2	chloride_channel_CLIC-like_protein_1
Amil_Amillepora25292-RA	XP_029195861.2	XM_029340028.2	uncharacterized_protein_LOC114961364
Amil_Amillepora25293-RA	XP_029195848.2	XM_029340015.2	protein_KRI1_homolog
Amil_Amillepora25294-RA	XP_029195859.2	XM_029340026.2	LOW_QUALITY_PROTEIN_GPI_ethanolamine_phosphate_transferase_2-like
Amil_Amillepora25295-RA	XP_029195788.2	XM_029339955.2	probable_calcium-binding_protein_CML15
Amil_Amillepora25296-RA	XP_044164607.1	XM_044308672.1	troponin_C,_skeletal_muscle-like
Amil_Amillepora25297-RA	XP_044164495.1	XM_044308560.1	troponin_C,_skeletal_muscle-like
Amil_Amillepora25298-RA	XP_029195789.2	XM_029339956.2	calcium-dependent_protein_kinase_17-like
Amil_Amillepora25299-RA	XP_029195866.1	XM_029340033.2	calcium-binding_protein_CML19-like
Amil_Amillepora25301-RA	XP_029195853.2	XM_029340020.2	V-type_proton_ATPase_21_kDa_proteolipid_subunit-like
Amil_Amillepora25303-RA	XP_029195821.2	XM_029339988.2	sodium_leak_channel_non-selective_protein-like
Amil_Amillepora25304-RA	XP_044164095.1	XM_044308160.1	S-adenosylmethionine_synthase-like
Amil_Amillepora25314-RA	XP_029208078.2	XM_029352245.2	phospholipid_phosphatase_1-like
Amil_Amillepora25316-RA	XP_044164137.1	XM_044308202.1	uncharacterized_protein_LOC122948381
Amil_Amillepora25321-RA	XP_044164139.1	XM_044308204.1	uncharacterized_protein_LOC122948383
Amil_Amillepora25322-RA	XP_044164428.1	XM_044308493.1	uncharacterized_protein_LOC122948536
Amil_Amillepora25323-RA	XP_044164429.1	XM_044308494.1	uncharacterized_protein_LOC114971682
Amil_Amillepora25324-RA	XP_044164138.1	XM_044308203.1	uncharacterized_protein_LOC122948382
Amil_Amillepora25328-RA	XP_044164393.1	XM_044308458.1	LOW_QUALITY_PROTEIN_uncharacterized_protein_LOC114976727
Amil_Amillepora25333-RA	XP_044164184.1	XM_044308249.1	carbohydrate_sulfotransferase_3-like
Amil_Amillepora25334-RA	XP_029208064.2	XM_029352231.2	carbohydrate_sulfotransferase_3-like
Amil_Amillepora25338-RA	XP_029206442.2	XM_029350609.2	putative_protein_disulfide-isomerase_DDB_G0275025
Amil_Amillepora25341-RA	XP_029206428.2	XM_029350595.2	carbohydrate_sulfotransferase_3-like
Amil_Amillepora25344-RA	XP_029206420.2	XM_029350587.2	transcriptional_regulator_prz1-like_isoform_X1
Amil_Amillepora25347-RA	XP_044164431.1	XM_044308496.1	LOW_QUALITY_PROTEIN_uncharacterized_protein_LOC114970203
Amil_Amillepora25351-RA	XP_044164540.1	XM_044308605.1	uncharacterized_protein_LOC114971660
Amil_Amillepora25356-RA	XP_044164509.1	XM_044308574.1	LOW_QUALITY_PROTEIN_cytoplasmic_dynein_1_heavy_chain_1-like
Amil_Amillepora25360-RA	XP_029207073.1	XM_029351240.2	LOW_QUALITY_PROTEIN_transcription_elongation_factor_1_homolog
Amil_Amillepora25367-RA	XP_044164590.1	XM_044308655.1	LOW_QUALITY_PROTEIN_uncharacterized_protein_LOC114970783
Amil_Amillepora25370-RA	XP_029207082.1	XM_029351249.2	ankyrin_repeat_domain-containing_protein_49-like
Amil_Amillepora25373-RA	XP_044163783.1	XM_044307848.1	uncharacterized_protein_LOC114970776
Amil_Amillepora25376-RA	XP_044164364.1	XM_044308429.1	uncharacterized_protein_LOC122948492
Amil_Amillepora25378-RA	XP_044164568.1	XM_044308633.1	uncharacterized_protein_LOC122948619
Amil_Amillepora25379-RA	XP_029209385.2	XM_029353552.2	ankyrin-1-like_isoform_X3
Amil_Amillepora25381-RA	XP_029209387.1	XM_029353554.2	uncharacterized_WD_repeat-containing_protein_alr3466-like
Amil_Amillepora25382-RA	XP_029209386.2	XM_029353553.2	LOW_QUALITY_PROTEIN_ran-binding_protein_3-like
Amil_Amillepora25383-RA	XP_029209388.1	XM_029353555.2	retinol_dehydrogenase_8-like
Amil_Amillepora25384-RA	XP_044164246.1	XM_044308311.1	retinol_dehydrogenase_8-like
Amil_Amillepora25385-RA	XP_029206927.2	XM_029351094.2	retinol_dehydrogenase_8-like
Amil_Amillepora25390-RA	XP_029206899.2	XM_029351066.2	adiponectin_receptor_protein_2-like
Amil_Amillepora25394-RA	XP_029206892.2	XM_029351059.2	uncharacterized_protein_LOC114970593
Amil_Amillepora25395-RA	XP_029206893.1	XM_029351060.2	afadin-_and_alpha-actinin-binding_protein_A-like
Amil_Amillepora25397-RA	XP_029206891.2	XM_029351058.2	uncharacterized_protein_LOC114970592
Amil_Amillepora25398-RA	XP_029206888.1	XM_029351055.2	transportin-1-like
Amil_Amillepora25399-RA	XP_029206889.2	XM_029351056.2	uncharacterized_protein_LOC114970591_isoform_X1
Amil_Amillepora25400-RA	XP_044164478.1	XM_044308543.1	E3_ubiquitin-protein_ligase_TRIM71-like
Amil_Amillepora25401-RA	XP_029206879.2	XM_029351046.2	E3_ubiquitin-protein_ligase_TRIM71-like
Amil_Amillepora25405-RA	XP_029206886.2	XM_029351053.2	uncharacterized_protein_LOC114970588
Amil_Amillepora25406-RA	XP_044164065.1	XM_044308130.1	uncharacterized_protein_LOC122948349_isoform_X1
Amil_Amillepora25412-RA	XP_029184062.2	XM_029328229.2	E3_ubiquitin-protein_ligase_TRIM71-like
Amil_Amillepora25415-RA	XP_044164435.1	XM_044308500.1	uncharacterized_protein_LOC114950083
Amil_Amillepora25419-RA	XP_044164352.1	XM_044308417.1	E3_ubiquitin-protein_ligase_TRIM71-like
Amil_Amillepora25423-RA	XP_044164391.1	XM_044308456.1	tripartite_motif-containing_protein_3-like
Amil_Amillepora25425-RA	XP_044164606.1	XM_044308671.1	E3_ubiquitin-protein_ligase_TRIM71-like
Amil_Amillepora25426-RA	XP_029201175.1	XM_029345342.2	plasminogen_receptor_(KT)-like
Amil_Amillepora25429-RA	XP_044164740.1	XM_044308805.1	uncharacterized_protein_LOC114965608
Amil_Amillepora25431-RA	XP_044164738.1	XM_044308803.1	uncharacterized_protein_LOC114965605_isoform_X1
Amil_Amillepora25432-RA	XP_044164737.1	XM_044308802.1	uncharacterized_protein_LOC122948727
Amil_Amillepora25435-RA	XP_044164741.1	XM_044308806.1	uncharacterized_protein_LOC122948728
Amil_Amillepora25440-RA	XP_044164742.1	XM_044308807.1	uncharacterized_protein_LOC114965607
Amil_Amillepora25449-RA	XP_029183703.2	XM_029327870.2	uncharacterized_protein_LOC114951725
Amil_Amillepora25450-RA	XP_044164743.1	XM_044308808.1	uncharacterized_protein_LOC114951723_isoform_X1
Amil_Amillepora25451-RA	XP_044164745.1	XM_044308810.1	uncharacterized_protein_LOC122947298
Amil_Amillepora25459-RA	XP_044163960.1	XM_044308025.1	ribosome_biogenesis_protein_BRX1_homolog
Amil_Amillepora25461-RA	XP_029201134.2	XM_029345301.2	steroid_17-alpha-hydroxylase/17,20_lyase-like_isoform_X5
Amil_Amillepora25464-RA	XP_044164278.1	XM_044308343.1	E3_ubiquitin-protein_ligase_TRIM71-like
Amil_Amillepora25465-RA	XP_044164321.1	XM_044308386.1	E3_ubiquitin-protein_ligase_TRIM71-like
Amil_Amillepora25466-RA	XP_044164213.1	XM_044308278.1	uncharacterized_protein_LOC122948417
Amil_Amillepora25471-RA	XP_044164437.1	XM_044308502.1	uncharacterized_protein_LOC114948698
Amil_Amillepora25476-RA	XP_044163994.1	XM_044308059.1	E3_ubiquitin-protein_ligase_TRIM71-like
Amil_Amillepora25479-RA	XP_044164263.1	XM_044308328.1	uncharacterized_protein_LOC114965636_isoform_X1
Amil_Amillepora25480-RA	XP_044164440.1	XM_044308505.1	uncharacterized_protein_LOC122948545
Amil_Amillepora25487-RA	XP_029201166.2	XM_029345333.2	E3_ubiquitin-protein_ligase_TRIM71-like
Amil_Amillepora25490-RA	XP_029201167.1	XM_029345334.2	prolyl_4-hydroxylase_subunit_alpha-2-like
Amil_Amillepora25491-RA	XP_044164565.1	XM_044308630.1	E3_ubiquitin-protein_ligase_TRIM71-like
Amil_Amillepora25498-RA	XP_044164441.1	XM_044308506.1	E3_ubiquitin-protein_ligase_TRIM71-like
Amil_Amillepora25499-RA	XP_044164016.1	XM_044308081.1	steroid_17-alpha-hydroxylase/17,20_lyase-like_isoform_X1
Amil_Amillepora25517-RA	XP_044164586.1	XM_044308651.1	heat_shock_protein_75_kDa,_mitochondrial-like
Amil_Amillepora25518-RA	XP_029180052.2	XM_029324219.2	cyclic_GMP-AMP_synthase-like
Amil_Amillepora25521-RA	XP_029207548.2	XM_029351715.2	uncharacterized_protein_LOC114971178
Amil_Amillepora25528-RA	XP_044164132.1	XM_044308197.1	uncharacterized_protein_LOC122948377
Amil_Amillepora25533-RA	XP_044164543.1	XM_044308608.1	uncharacterized_protein_LOC122948607
Amil_Amillepora25534-RA	XP_044181860.1	XM_044325925.1	uncharacterized_protein_LOC122962695
Amil_Amillepora25539-RA	XP_044172750.1	XM_044316815.1	uncharacterized_protein_LOC122956981
Amil_Amillepora25548-RA	XP_029203564.2	XM_029347731.2	uncharacterized_protein_LOC114967671
Amil_Amillepora25560-RA	XP_044164679.1	XM_044308744.1	uncharacterized_protein_LOC122948694
Amil_Amillepora25565-RA	XP_029184002.2	XM_029328169.2	uncharacterized_protein_LOC114952120
Amil_Amillepora25569-RA	XP_044180037.1	XM_044324102.1	uncharacterized_protein_LOC122961485
Amil_Amillepora25573-RA	XP_044164536.1	XM_044308601.1	uncharacterized_protein_LOC114969765
Amil_Amillepora25579-RA	XP_029213775.2	XM_029357942.2	uncharacterized_protein_LOC114977288
Amil_Amillepora25580-RA	XP_044164255.1	XM_044308320.1	uncharacterized_protein_LOC114977290
Amil_Amillepora25585-RA	XP_029197409.2	XM_029341576.2	zinc_finger_protein_367-like
Amil_Amillepora25589-RA	XP_029197425.2	XM_029341592.2	uncharacterized_protein_LOC114962588
Amil_Amillepora25590-RA	XP_044164527.1	XM_044308592.1	nuclear_pore_complex_protein_Nup155-like
Amil_Amillepora25591-RA	XP_029197426.1	XM_029341593.2	RING_finger_protein_11-like
Amil_Amillepora25594-RA	XP_029197410.2	XM_029341577.2	plasminogen_activator_inhibitor_1_RNA-binding_protein-like_isoform_X1
Amil_Amillepora25596-RA	XP_029197393.2	XM_029341560.2	rho_GTPase-activating_protein_45-like_isoform_X1
Amil_Amillepora25605-RA	XP_044164636.1	XM_044308701.1	uncharacterized_protein_LOC122948644
Amil_Amillepora25611-RA	XP_044164630.1	XM_044308695.1	uncharacterized_protein_LOC122948643
Amil_Amillepora25613-RA	XP_029197412.2	XM_029341579.2	uncharacterized_protein_C1orf87-like
Amil_Amillepora25614-RA	XP_029197415.2	XM_029341582.2	uncharacterized_protein_LOC114962582_isoform_X2
Amil_Amillepora25615-RA	XP_029197388.2	XM_029341555.2	uncharacterized_protein_LOC114962560_isoform_X1
Amil_Amillepora25617-RA	XP_029197386.2	XM_029341553.2	uncharacterized_protein_LOC114962557
Amil_Amillepora25629-RA	XP_044179913.1	XM_044323978.1	protein_ALP1-like
Amil_Amillepora25646-RA	XP_044163819.1	XM_044307884.1	uncharacterized_protein_LOC114963243
Amil_Amillepora25650-RA	XP_044164088.1	XM_044308153.1	lipoamide_acyltransferase_component_of_branched-chain_alpha-keto_acid_dehydrogenase_complex,_mitochondrial-like
Amil_Amillepora25656-RA	XP_044164227.1	XM_044308292.1	LOW_QUALITY_PROTEIN_HMG_box-containing_protein_4-like
Amil_Amillepora25657-RA	XP_044164694.1	XM_044308759.1	uncharacterized_protein_LOC114974757
Amil_Amillepora25658-RA	XP_044164258.1	XM_044308323.1	uncharacterized_protein_LOC114969768
Amil_Amillepora25661-RA	XP_044164257.1	XM_044308322.1	uncharacterized_protein_LOC114962570
Amil_Amillepora25663-RA	XP_044163822.1	XM_044307887.1	uncharacterized_protein_LOC122948193
Amil_Amillepora25674-RA	XP_029213795.2	XM_029357962.2	uncharacterized_protein_LOC114977295
Amil_Amillepora25677-RA	XP_044163829.1	XM_044307894.1	uncharacterized_protein_LOC114977292
Amil_Amillepora25678-RA	XP_029205916.2	XM_029350083.2	uncharacterized_protein_LOC114969771
Amil_Amillepora25679-RA	XP_044164675.1	XM_044308740.1	uncharacterized_protein_LOC114977286
Amil_Amillepora25682-RA	XP_044164305.1	XM_044308370.1	uncharacterized_protein_LOC114977404
Amil_Amillepora25683-RA	XP_044164304.1	XM_044308369.1	uncharacterized_protein_LOC114948378
Amil_Amillepora25685-RA	XP_044183285.1	XM_044327350.1	uncharacterized_protein_LOC114954836
Amil_Amillepora25690-RA	XP_044164303.1	XM_044308368.1	Down_syndrome_cell_adhesion_molecule-like_protein_1
Amil_Amillepora25698-RA	XP_029213900.2	XM_029358067.2	ubiquitin-like_modifier-activating_enzyme_ATG7_isoform_X1
Amil_Amillepora25704-RA	XP_029213907.1	XM_029358074.2	transcription_cofactor_vestigial-like_protein_4
Amil_Amillepora25715-RA	XP_029182175.2	XM_029326342.2	nucleolar_protein_58-like
Amil_Amillepora25721-RA	XP_029183911.2	XM_029328078.2	ATP-dependent_RNA_helicase_DDX51-like
Amil_Amillepora25725-RA	XP_044164326.1	XM_044308391.1	GRB10-interacting_GYF_protein_2-like_isoform_X1
Amil_Amillepora25729-RA	XP_044164328.1	XM_044308393.1	ER_membrane_protein_complex_subunit_5-like
Amil_Amillepora25730-RA	XP_029184312.2	XM_029328479.2	uncharacterized_protein_LOC114952516
Amil_Amillepora25731-RA	XP_029184311.2	XM_029328478.2	ankyrin_repeat_domain-containing_protein_39-like
Amil_Amillepora25732-RA	XP_029184309.2	XM_029328476.2	NF-kappa-B-activating_protein-like
Amil_Amillepora25733-RA	XP_029184308.2	XM_029328475.2	uncharacterized_protein_LOC114952513
Amil_Amillepora25735-RA	XP_029183556.1	XM_029327723.2	prenylated_Rab_acceptor_protein_1-like
Amil_Amillepora25736-RA	XP_029183540.2	XM_029327707.2	piggyBac_transposable_element-derived_protein_4-like
Amil_Amillepora25737-RA	XP_029183526.2	XM_029327693.2	piggyBac_transposable_element-derived_protein_4-like_isoform_X1
Amil_Amillepora25739-RA	XP_044164248.1	XM_044308313.1	LOW_QUALITY_PROTEIN_hormone-sensitive_lipase-like
Amil_Amillepora25740-RA	XP_044163987.1	XM_044308052.1	nuclear_receptor_subfamily_2_group_E_member_1-like
Amil_Amillepora25742-RA	XP_029183586.1	XM_029327753.1	uncharacterized_protein_LOC114951585_isoform_X1
Amil_Amillepora25743-RA	XP_044163990.1	XM_044308055.1	uncharacterized_protein_LOC122946905_isoform_X1
Amil_Amillepora25744-RA	XP_029183623.1	XM_029327790.2	uncharacterized_protein_LOC114951630
Amil_Amillepora25747-RA	XP_029184304.2	XM_029328471.2	uncharacterized_protein_LOC114952510
Amil_Amillepora25749-RA	XP_029184176.2	XM_029328343.2	bifunctional_D-cysteine_desulfhydrase/1-aminocyclopropane-1-carboxylate_deaminase,_mitochondrial-like
Amil_Amillepora25753-RA	XP_029183840.2	XM_029328007.2	uncharacterized_protein_LOC114951909
Amil_Amillepora25754-RA	XP_029183825.2	XM_029327992.2	alpha-1,2-mannosyltransferase_ALG9-like
Amil_Amillepora25755-RA	XP_029184095.1	XM_029328262.2	BTB/POZ_domain-containing_protein_KCTD7-like
Amil_Amillepora25756-RA	XP_029183903.1	XM_029328070.2	phospholipid_scramblase_1-like
Amil_Amillepora25760-RA	XP_029183715.2	XM_029327882.2	uncharacterized_protein_LOC114951742
Amil_Amillepora25762-RA	XP_044164079.1	XM_044308144.1	propionyl-CoA_carboxylase_beta_chain,_mitochondrial-like_isoform_X1
Amil_Amillepora25763-RA	XP_029183709.2	XM_029327876.2	putative_alpha-L-fucosidase_1
Amil_Amillepora25766-RA	XP_029184322.1	XM_029328489.2	steroid_17-alpha-hydroxylase/17,20_lyase-like
Amil_Amillepora25767-RA	XP_044164750.1	XM_044308815.1	protein_unc-80_homolog_isoform_X1
Amil_Amillepora25769-RA	XP_029183440.2	XM_029327607.2	leucine-rich_repeat-containing_protein_74B-like
Amil_Amillepora25772-RA	XP_044164185.1	XM_044308250.1	mediator_of_RNA_polymerase_II_transcription_subunit_12-like_protein
Amil_Amillepora25778-RA	XP_044163844.1	XM_044307909.1	uncharacterized_protein_LOC122948219
Amil_Amillepora25779-RA	XP_044163845.1	XM_044307910.1	uncharacterized_protein_LOC122948220
Amil_Amillepora25796-RA	XP_044163336.1	XM_044307401.1	putative_nuclease_HARBI1
Amil_Amillepora25811-RA	XP_044163864.1	XM_044307929.1	TNF_receptor-associated_factor_5-like
Amil_Amillepora25818-RA	XP_029179846.2	XM_029324013.2	piggyBac_transposable_element-derived_protein_5-like
Amil_Amillepora25820-RA	XP_029179850.2	XM_029324017.2	uncharacterized_protein_LOC114947355
Amil_Amillepora25825-RA	XP_044163870.1	XM_044307935.1	uncharacterized_protein_K02A2.6-like
Amil_Amillepora25828-RA	XP_029203504.1	XM_029347671.2	peroxisomal_membrane_protein_PEX13-like_isoform_X1
Amil_Amillepora25829-RA	XP_029203485.2	XM_029347652.2	phenolphthiocerol/phthiocerol_polyketide_synthase_subunit_C-like
Amil_Amillepora25848-RA	XP_044164168.1	XM_044308233.1	cell_cycle_checkpoint_protein_RAD17-like
Amil_Amillepora25849-RA	XP_044164517.1	XM_044308582.1	uncharacterized_protein_LOC114951514
Amil_Amillepora25850-RA	XP_044164211.1	XM_044308276.1	putative_ferric-chelate_reductase_1
Amil_Amillepora25862-RA	XP_044166009.1	XM_044310074.1	LOW_QUALITY_PROTEIN_uncharacterized_protein_K02A2.6-like
Amil_Amillepora25863-RA	XP_029197080.2	XM_029341247.2	bone_morphogenetic_protein_1-like
Amil_Amillepora25865-RA	XP_029197067.2	XM_029341234.2	uncharacterized_protein_LOC114962272_isoform_X1
Amil_Amillepora25867-RA	XP_044164215.1	XM_044308280.1	uncharacterized_protein_LOC114962274
Amil_Amillepora25870-RA	XP_044164286.1	XM_044308351.1	muscle,_skeletal_receptor_tyrosine_protein_kinase-like
Amil_Amillepora25871-RA	XP_044163800.1	XM_044307865.1	uncharacterized_protein_LOC122948180
Amil_Amillepora25879-RA	XP_044163884.1	XM_044307949.1	uncharacterized_protein_LOC122948259
Amil_Amillepora25885-RA	XP_044164473.1	XM_044308538.1	uncharacterized_protein_LOC114974365
Amil_Amillepora25892-RA	XP_044163888.1	XM_044307953.1	uncharacterized_protein_LOC122948262
Amil_Amillepora25898-RA	XP_029208709.2	XM_029352876.2	uncharacterized_protein_LOC114972372
Amil_Amillepora25905-RA	XP_044172508.1	XM_044316573.1	uncharacterized_protein_LOC122956872
Amil_Amillepora25911-RA	XP_044178215.1	XM_044322280.1	uncharacterized_protein_LOC122960215
Amil_Amillepora25919-RA	XP_044171287.1	XM_044315352.1	uncharacterized_protein_LOC122955584
Amil_Amillepora25924-RA	XP_029212368.2	XM_029356535.2	collagen_triple_helix_repeat-containing_protein_1-like
Amil_Amillepora25931-RA	XP_029212359.2	XM_029356526.2	E3_ubiquitin-protein_ligase_RNF170-like
Amil_Amillepora25932-RA	XP_044164384.1	XM_044308449.1	phenylalanine--tRNA_ligase_alpha_subunit-like
Amil_Amillepora25933-RA	XP_029212366.2	XM_029356533.2	protein_YIPF1-like
Amil_Amillepora25935-RA	XP_029212363.2	XM_029356530.2	uncharacterized_protein_LOC114976133
Amil_Amillepora25936-RA	XP_029212349.2	XM_029356516.2	centromere-associated_protein_E-like
Amil_Amillepora25940-RA	XP_029212333.1	XM_029356500.2	tubulin_beta_chain-like
Amil_Amillepora25941-RA	XP_044163789.1	XM_044307854.1	uncharacterized_protein_LOC114976113
Amil_Amillepora25954-RA	XP_029199537.1	XM_029343704.2	type-1_angiotensin_II_receptor_B-like
Amil_Amillepora25961-RA	XP_044164081.1	XM_044308146.1	uncharacterized_protein_LOC122948358
Amil_Amillepora25967-RA	XP_029207751.2	XM_029351918.2	uncharacterized_protein_LOC114971374
Amil_Amillepora25968-RA	XP_044164098.1	XM_044308163.1	metalloendopeptidase_OMA1,_mitochondrial-like
Amil_Amillepora25973-RA	XP_044163929.1	XM_044307994.1	uncharacterized_protein_LOC122948297
Amil_Amillepora25979-RA	XP_044163934.1	XM_044307999.1	uncharacterized_protein_LOC122948304
Amil_Amillepora25984-RA	XP_044180111.1	XM_044324176.1	uncharacterized_protein_LOC122961551
Amil_Amillepora25988-RA	XP_044164002.1	XM_044308067.1	LOW_QUALITY_PROTEIN_cubilin-like
Amil_Amillepora25994-RA	XP_029189534.2	XM_029333701.2	CUB_domain-containing_protein_2-like
Amil_Amillepora25997-RA	XP_029189527.1	XM_029333694.2	NADH_dehydrogenase_[ubiquinone]_1_alpha_subcomplex_subunit_7-like
Amil_Amillepora25998-RA	XP_029189531.2	XM_029333698.2	ubiquitin-like-conjugating_enzyme_ATG10_isoform_X1
Amil_Amillepora26002-RA	XP_029189524.1	XM_029333691.2	LOW_QUALITY_PROTEIN_AP-1_complex_subunit_mu-1-like
Amil_Amillepora26003-RA	XP_029189526.2	XM_029333693.2	histone_acetyltransferase_KAT6A-like
Amil_Amillepora26005-RA	XP_029189525.2	XM_029333692.2	terminal_uridylyltransferase_4-like
